Timestamp(ms),Operation,Address,Value
12.759999999999481,W,0x635,0xFF
12.76799999999948,W,0x636,0xFF
12.77599999999948,W,0x637,0xFF
12.783999999999478,W,0x638,0xFF
12.791999999999478,W,0x639,0xFF
12.799999999999477,W,0x63a,0xFF
12.807999999999476,W,0x63b,0xFF
12.815999999999475,W,0x63c,0xFF
12.823999999999474,W,0x63d,0xFF
12.831999999999473,W,0x63e,0xFF
12.839999999999472,W,0x63f,0xFF
12.847999999999471,W,0x640,0xFF
12.85599999999947,W,0x641,0xFF
12.86399999999947,W,0x642,0xFF
12.871999999999469,W,0x643,0xFF
12.879999999999468,W,0x644,0xFF
12.887999999999467,W,0x645,0xFF
12.895999999999466,W,0x646,0xFF
12.903999999999465,W,0x647,0xFF
12.911999999999464,W,0x648,0xFF
12.919999999999463,W,0x649,0xFF
12.927999999999463,W,0x64a,0xFF
12.935999999999462,W,0x64b,0xFF
12.94399999999946,W,0x64c,0xFF
12.95199999999946,W,0x64d,0xFF
12.959999999999459,W,0x64e,0xFF
12.967999999999458,W,0x64f,0xFF
12.975999999999457,W,0x650,0xFF
12.983999999999456,W,0x651,0xFF
12.991999999999456,W,0x652,0xFF
12.999999999999455,W,0x653,0xFF
13.007999999999454,W,0x654,0xFF
13.015999999999453,W,0x655,0xFF
13.023999999999452,W,0x656,0xFF
13.031999999999451,W,0x657,0xFF
13.03999999999945,W,0x658,0xFF
13.04799999999945,W,0x659,0xFF
13.055999999999448,W,0x65a,0xFF
13.063999999999448,W,0x65b,0xFF
13.071999999999447,W,0x65c,0xFF
13.079999999999446,W,0x65d,0xFF
13.087999999999445,W,0x65e,0xFF
13.095999999999444,W,0x65f,0xFF
13.103999999999443,W,0x660,0xFF
13.111999999999442,W,0x661,0xFF
13.119999999999441,W,0x662,0xFF
13.12799999999944,W,0x663,0xFF
13.13599999999944,W,0x664,0xFF
13.143999999999439,W,0x665,0xFF
13.151999999999438,W,0x666,0xFF
13.159999999999437,W,0x667,0xFF
13.167999999999436,W,0x668,0xFF
13.175999999999435,W,0x669,0xFF
13.183999999999434,W,0x66a,0xFF
13.191999999999434,W,0x66b,0xFF
13.199999999999433,W,0x66c,0xFF
13.207999999999432,W,0x66d,0xFF
13.21599999999943,W,0x66e,0xFF
13.22399999999943,W,0x66f,0xFF
13.231999999999429,W,0x670,0xFF
13.239999999999428,W,0x671,0xFF
13.247999999999427,W,0x672,0xFF
13.255999999999426,W,0x673,0xFF
13.263999999999426,W,0x674,0xFF
13.271999999999425,W,0x675,0xFF
13.279999999999424,W,0x676,0xFF
13.287999999999423,W,0x677,0xFF
13.295999999999422,W,0x678,0xFF
13.303999999999421,W,0x679,0xFF
13.31199999999942,W,0x67a,0xFF
13.31999999999942,W,0x67b,0xFF
13.327999999999419,W,0x67c,0xFF
13.335999999999418,W,0x67d,0xFF
13.343999999999417,W,0x67e,0xFF
13.351999999999416,W,0x67f,0xFF
13.359999999999415,W,0x680,0xFF
13.367999999999414,W,0x681,0xFF
13.375999999999413,W,0x682,0xFF
13.383999999999412,W,0x683,0xFF
13.391999999999411,W,0x684,0xFF
13.39999999999941,W,0x685,0xFF
13.40799999999941,W,0x686,0xFF
13.415999999999409,W,0x687,0xFF
13.423999999999408,W,0x688,0xFF
13.431999999999407,W,0x689,0xFF
13.439999999999406,W,0x68a,0xFF
13.447999999999405,W,0x68b,0xFF
13.455999999999404,W,0x68c,0xFF
13.463999999999404,W,0x68d,0xFF
13.471999999999403,W,0x68e,0xFF
13.479999999999402,W,0x68f,0xFF
13.487999999999401,W,0x690,0xFF
13.4959999999994,W,0x691,0xFF
13.5039999999994,W,0x692,0xFF
13.511999999999398,W,0x693,0xFF
13.519999999999397,W,0x694,0xFF
13.527999999999397,W,0x695,0xFF
13.535999999999396,W,0x696,0xFF
13.543999999999395,W,0x697,0xFF
13.551999999999394,W,0x698,0xFF
13.559999999999393,W,0x699,0xFF
13.567999999999392,W,0x69a,0xFF
13.575999999999391,W,0x69b,0xFF
13.58399999999939,W,0x69c,0xFF
13.59199999999939,W,0x69d,0xFF
13.599999999999389,W,0x69e,0xFF
13.607999999999388,W,0x69f,0xFF
13.615999999999387,W,0x6a0,0xFF
13.623999999999386,W,0x6a1,0xFF
13.631999999999385,W,0x6a2,0xFF
13.639999999999384,W,0x6a3,0xFF
13.647999999999383,W,0x6a4,0xFF
13.655999999999382,W,0x6a5,0xFF
13.663999999999382,W,0x6a6,0xFF
13.67199999999938,W,0x6a7,0xFF
13.67999999999938,W,0x6a8,0xFF
13.687999999999379,W,0x6a9,0xFF
13.695999999999378,W,0x6aa,0xFF
13.703999999999377,W,0x6ab,0xFF
13.711999999999376,W,0x6ac,0xFF
13.719999999999375,W,0x6ad,0xFF
13.727999999999374,W,0x6ae,0xFF
13.735999999999374,W,0x6af,0xFF
13.743999999999373,W,0x6b0,0xFF
13.751999999999372,W,0x6b1,0xFF
13.759999999999371,W,0x6b2,0xFF
13.76799999999937,W,0x6b3,0xFF
13.77599999999937,W,0x6b4,0xFF
13.783999999999368,W,0x6b5,0xFF
13.791999999999367,W,0x6b6,0xFF
13.799999999999367,W,0x6b7,0xFF
13.807999999999366,W,0x6b8,0xFF
13.815999999999365,W,0x6b9,0xFF
13.823999999999364,W,0x6ba,0xFF
13.831999999999363,W,0x6bb,0xFF
13.839999999999362,W,0x6bc,0xFF
13.847999999999361,W,0x6bd,0xFF
13.85599999999936,W,0x6be,0xFF
13.86399999999936,W,0x6bf,0xFF
13.871999999999359,W,0x6c0,0xFF
13.879999999999358,W,0x6c1,0xFF
13.887999999999357,W,0x6c2,0xFF
13.895999999999356,W,0x6c3,0xFF
13.903999999999355,W,0x6c4,0xFF
13.911999999999354,W,0x6c5,0xFF
13.919999999999353,W,0x6c6,0xFF
13.927999999999352,W,0x6c7,0xFF
13.935999999999352,W,0x6c8,0xFF
13.94399999999935,W,0x6c9,0xFF
13.95199999999935,W,0x6ca,0xFF
13.959999999999349,W,0x6cb,0xFF
13.967999999999348,W,0x6cc,0xFF
13.975999999999347,W,0x6cd,0xFF
13.983999999999346,W,0x6ce,0xFF
13.991999999999345,W,0x6cf,0xFF
13.999999999999345,W,0x6d0,0xFF
14.007999999999344,W,0x6d1,0xFF
14.015999999999343,W,0x6d2,0xFF
14.023999999999342,W,0x6d3,0xFF
14.031999999999341,W,0x6d4,0xFF
14.03999999999934,W,0x6d5,0xFF
14.04799999999934,W,0x6d6,0xFF
14.055999999999338,W,0x6d7,0xFF
14.063999999999337,W,0x6d8,0xFF
14.071999999999337,W,0x6d9,0xFF
14.079999999999336,W,0x6da,0xFF
14.087999999999335,W,0x6db,0xFF
14.095999999999334,W,0x6dc,0xFF
14.103999999999333,W,0x6dd,0xFF
14.111999999999332,W,0x6de,0xFF
14.119999999999331,W,0x6df,0xFF
14.12799999999933,W,0x6e0,0xFF
14.13599999999933,W,0x6e1,0xFF
14.143999999999329,W,0x6e2,0xFF
14.151999999999328,W,0x6e3,0xFF
14.159999999999327,W,0x6e4,0xFF
14.167999999999326,W,0x6e5,0xFF
14.175999999999325,W,0x6e6,0xFF
14.183999999999324,W,0x6e7,0xFF
14.191999999999323,W,0x6e8,0xFF
14.199999999999322,W,0x6e9,0xFF
14.207999999999322,W,0x6ea,0xFF
14.21599999999932,W,0x6eb,0xFF
14.22399999999932,W,0x6ec,0xFF
14.231999999999319,W,0x6ed,0xFF
14.239999999999318,W,0x6ee,0xFF
14.247999999999317,W,0x6ef,0xFF
14.255999999999316,W,0x6f0,0xFF
14.263999999999315,W,0x6f1,0xFF
14.271999999999315,W,0x6f2,0xFF
14.279999999999314,W,0x6f3,0xFF
14.287999999999313,W,0x6f4,0xFF
14.295999999999312,W,0x6f5,0xFF
14.303999999999311,W,0x6f6,0xFF
14.31199999999931,W,0x6f7,0xFF
14.31999999999931,W,0x6f8,0xFF
14.327999999999308,W,0x6f9,0xFF
14.335999999999308,W,0x6fa,0xFF
14.343999999999307,W,0x6fb,0xFF
14.351999999999306,W,0x6fc,0xFF
14.359999999999305,W,0x6fd,0xFF
14.367999999999304,W,0x6fe,0xFF
14.375999999999303,W,0x6ff,0xFF
14.383999999999302,W,0x700,0xFF
14.391999999999301,W,0x701,0xFF
14.3999999999993,W,0x702,0xFF
14.4079999999993,W,0x703,0xFF
14.415999999999299,W,0x704,0xFF
14.423999999999298,W,0x705,0xFF
14.431999999999297,W,0x706,0xFF
14.439999999999296,W,0x707,0xFF
14.447999999999295,W,0x708,0xFF
14.455999999999294,W,0x709,0xFF
14.463999999999293,W,0x70a,0xFF
14.471999999999293,W,0x70b,0xFF
14.479999999999292,W,0x70c,0xFF
14.48799999999929,W,0x70d,0xFF
14.49599999999929,W,0x70e,0xFF
14.503999999999289,W,0x70f,0xFF
14.511999999999288,W,0x710,0xFF
14.519999999999287,W,0x711,0xFF
14.527999999999286,W,0x712,0xFF
14.535999999999285,W,0x713,0xFF
14.543999999999285,W,0x714,0xFF
14.551999999999284,W,0x715,0xFF
14.559999999999283,W,0x716,0xFF
14.567999999999282,W,0x717,0xFF
14.575999999999281,W,0x718,0xFF
14.58399999999928,W,0x719,0xFF
14.59199999999928,W,0x71a,0xFF
14.599999999999278,W,0x71b,0xFF
14.607999999999278,W,0x71c,0xFF
14.615999999999277,W,0x71d,0xFF
14.623999999999276,W,0x71e,0xFF
14.631999999999275,W,0x71f,0xFF
14.639999999999274,W,0x720,0xFF
14.647999999999273,W,0x721,0xFF
14.655999999999272,W,0x722,0xFF
14.663999999999271,W,0x723,0xFF
14.67199999999927,W,0x724,0xFF
14.67999999999927,W,0x725,0xFF
14.687999999999269,W,0x726,0xFF
14.695999999999268,W,0x727,0xFF
14.703999999999267,W,0x728,0xFF
14.711999999999266,W,0x729,0xFF
14.719999999999265,W,0x72a,0xFF
14.727999999999264,W,0x72b,0xFF
14.735999999999263,W,0x72c,0xFF
14.743999999999263,W,0x72d,0xFF
14.751999999999262,W,0x72e,0xFF
14.75999999999926,W,0x72f,0xFF
14.76799999999926,W,0x730,0xFF
14.775999999999259,W,0x731,0xFF
14.783999999999258,W,0x732,0xFF
14.791999999999257,W,0x733,0xFF
14.799999999999256,W,0x734,0xFF
14.807999999999256,W,0x735,0xFF
14.815999999999255,W,0x736,0xFF
14.823999999999254,W,0x737,0xFF
14.831999999999253,W,0x738,0xFF
14.839999999999252,W,0x739,0xFF
14.847999999999251,W,0x73a,0xFF
14.85599999999925,W,0x73b,0xFF
14.86399999999925,W,0x73c,0xFF
14.871999999999248,W,0x73d,0xFF
14.879999999999248,W,0x73e,0xFF
14.887999999999247,W,0x73f,0xFF
14.895999999999246,W,0x740,0xFF
14.903999999999245,W,0x741,0xFF
14.911999999999244,W,0x742,0xFF
14.919999999999243,W,0x743,0xFF
14.927999999999242,W,0x744,0xFF
14.935999999999241,W,0x745,0xFF
14.94399999999924,W,0x746,0xFF
14.95199999999924,W,0x747,0xFF
14.959999999999239,W,0x748,0xFF
14.967999999999238,W,0x749,0xFF
14.975999999999237,W,0x74a,0xFF
14.983999999999236,W,0x74b,0xFF
14.991999999999235,W,0x74c,0xFF
14.999999999999234,W,0x74d,0xFF
15.007999999999234,W,0x74e,0xFF
15.015999999999233,W,0x74f,0xFF
15.023999999999232,W,0x750,0xFF
15.03199999999923,W,0x751,0xFF
15.03999999999923,W,0x752,0xFF
15.047999999999229,W,0x753,0xFF
15.055999999999228,W,0x754,0xFF
15.063999999999227,W,0x755,0xFF
15.071999999999226,W,0x756,0xFF
15.079999999999226,W,0x757,0xFF
15.087999999999225,W,0x758,0xFF
15.095999999999224,W,0x759,0xFF
15.103999999999223,W,0x75a,0xFF
15.111999999999222,W,0x75b,0xFF
15.119999999999221,W,0x75c,0xFF
15.12799999999922,W,0x75d,0xFF
15.13599999999922,W,0x75e,0xFF
15.143999999999219,W,0x75f,0xFF
15.151999999999218,W,0x760,0xFF
15.159999999999217,W,0x761,0xFF
15.167999999999216,W,0x762,0xFF
15.175999999999215,W,0x763,0xFF
15.183999999999214,W,0x764,0xFF
15.191999999999213,W,0x765,0xFF
15.199999999999212,W,0x766,0xFF
15.207999999999211,W,0x767,0xFF
15.21599999999921,W,0x768,0xFF
15.22399999999921,W,0x769,0xFF
15.231999999999209,W,0x76a,0xFF
15.239999999999208,W,0x76b,0xFF
15.247999999999207,W,0x76c,0xFF
15.255999999999206,W,0x76d,0xFF
15.263999999999205,W,0x76e,0xFF
15.271999999999204,W,0x76f,0xFF
15.279999999999204,W,0x770,0xFF
15.287999999999203,W,0x771,0xFF
15.295999999999202,W,0x772,0xFF
15.303999999999201,W,0x773,0xFF
15.3119999999992,W,0x774,0xFF
15.3199999999992,W,0x775,0xFF
15.327999999999198,W,0x776,0xFF
15.335999999999197,W,0x777,0xFF
15.343999999999197,W,0x778,0xFF
15.351999999999196,W,0x779,0xFF
15.359999999999195,W,0x77a,0xFF
15.367999999999194,W,0x77b,0xFF
15.375999999999193,W,0x77c,0xFF
15.383999999999192,W,0x77d,0xFF
15.391999999999191,W,0x77e,0xFF
15.39999999999919,W,0x77f,0xFF
15.40799999999919,W,0x780,0xFF
15.415999999999189,W,0x781,0xFF
15.423999999999188,W,0x782,0xFF
15.431999999999187,W,0x783,0xFF
15.439999999999186,W,0x784,0xFF
15.447999999999185,W,0x785,0xFF
15.455999999999184,W,0x786,0xFF
15.463999999999183,W,0x787,0xFF
15.471999999999182,W,0x788,0xFF
15.479999999999182,W,0x789,0xFF
15.48799999999918,W,0x78a,0xFF
15.49599999999918,W,0x78b,0xFF
15.503999999999179,W,0x78c,0xFF
15.511999999999178,W,0x78d,0xFF
15.519999999999177,W,0x78e,0xFF
15.527999999999176,W,0x78f,0xFF
15.535999999999175,W,0x790,0xFF
15.543999999999174,W,0x791,0xFF
15.551999999999174,W,0x792,0xFF
15.559999999999173,W,0x793,0xFF
15.567999999999172,W,0x794,0xFF
15.575999999999171,W,0x795,0xFF
15.58399999999917,W,0x796,0xFF
15.59199999999917,W,0x797,0xFF
15.599999999999168,W,0x798,0xFF
15.607999999999167,W,0x799,0xFF
15.615999999999167,W,0x79a,0xFF
15.623999999999166,W,0x79b,0xFF
15.631999999999165,W,0x79c,0xFF
15.639999999999164,W,0x79d,0xFF
15.647999999999163,W,0x79e,0xFF
15.655999999999162,W,0x79f,0xFF
15.663999999999161,W,0x7a0,0xFF
15.67199999999916,W,0x7a1,0xFF
15.67999999999916,W,0x7a2,0xFF
15.687999999999159,W,0x7a3,0xFF
15.695999999999158,W,0x7a4,0xFF
15.703999999999157,W,0x7a5,0xFF
15.711999999999156,W,0x7a6,0xFF
15.719999999999155,W,0x7a7,0xFF
15.727999999999154,W,0x7a8,0xFF
15.735999999999153,W,0x7a9,0xFF
15.743999999999152,W,0x7aa,0xFF
15.751999999999152,W,0x7ab,0xFF
15.75999999999915,W,0x7ac,0xFF
15.76799999999915,W,0x7ad,0xFF
15.775999999999149,W,0x7ae,0xFF
15.783999999999148,W,0x7af,0xFF
15.791999999999147,W,0x7b0,0xFF
15.799999999999146,W,0x7b1,0xFF
15.807999999999145,W,0x7b2,0xFF
15.815999999999145,W,0x7b3,0xFF
15.823999999999144,W,0x7b4,0xFF
15.831999999999143,W,0x7b5,0xFF
15.839999999999142,W,0x7b6,0xFF
15.847999999999141,W,0x7b7,0xFF
15.85599999999914,W,0x7b8,0xFF
15.86399999999914,W,0x7b9,0xFF
15.871999999999138,W,0x7ba,0xFF
15.879999999999137,W,0x7bb,0xFF
15.887999999999137,W,0x7bc,0xFF
15.895999999999136,W,0x7bd,0xFF
15.903999999999135,W,0x7be,0xFF
15.911999999999134,W,0x7bf,0xFF
15.919999999999133,W,0x7c0,0xFF
15.927999999999132,W,0x7c1,0xFF
15.935999999999131,W,0x7c2,0xFF
15.94399999999913,W,0x7c3,0xFF
15.95199999999913,W,0x7c4,0xFF
15.959999999999129,W,0x7c5,0xFF
15.967999999999128,W,0x7c6,0xFF
15.975999999999127,W,0x7c7,0xFF
15.983999999999126,W,0x7c8,0xFF
15.991999999999125,W,0x7c9,0xFF
15.999999999999124,W,0x7ca,0xFF
16.007999999999125,W,0x7cb,0xFF
16.015999999999124,W,0x7cc,0xFF
16.023999999999123,W,0x7cd,0xFF
16.031999999999123,W,0x7ce,0xFF
16.03999999999912,W,0x7cf,0xFF
16.04799999999912,W,0x7d0,0xFF
16.05599999999912,W,0x7d1,0xFF
16.06399999999912,W,0x7d2,0xFF
16.071999999999118,W,0x7d3,0xFF
16.079999999999117,W,0x7d4,0xFF
16.087999999999116,W,0x7d5,0xFF
16.095999999999115,W,0x7d6,0xFF
16.103999999999115,W,0x7d7,0xFF
16.111999999999114,W,0x7d8,0xFF
16.119999999999113,W,0x7d9,0xFF
16.127999999999112,W,0x7da,0xFF
16.13599999999911,W,0x7db,0xFF
16.14399999999911,W,0x7dc,0xFF
16.15199999999911,W,0x7dd,0xFF
16.15999999999911,W,0x7de,0xFF
16.167999999999108,W,0x7df,0xFF
16.175999999999107,W,0x7e0,0xFF
16.183999999999106,W,0x7e1,0xFF
16.191999999999105,W,0x7e2,0xFF
16.199999999999104,W,0x7e3,0xFF
16.207999999999103,W,0x7e4,0xFF
16.215999999999102,W,0x7e5,0xFF
16.2239999999991,W,0x7e6,0xFF
16.2319999999991,W,0x7e7,0xFF
16.2399999999991,W,0x7e8,0xFF
16.2479999999991,W,0x7e9,0xFF
16.255999999999098,W,0x7ea,0xFF
16.263999999999097,W,0x7eb,0xFF
16.271999999999096,W,0x7ec,0xFF
16.279999999999095,W,0x7ed,0xFF
16.287999999999094,W,0x7ee,0xFF
16.295999999999093,W,0x7ef,0xFF
16.303999999999093,W,0x7f0,0xFF
16.31199999999909,W,0x7f1,0xFF
16.31999999999909,W,0x7f2,0xFF
16.32799999999909,W,0x7f3,0xFF
16.33599999999909,W,0x7f4,0xFF
16.343999999999088,W,0x7f5,0xFF
16.351999999999087,W,0x7f6,0xFF
16.359999999999086,W,0x7f7,0xFF
16.367999999999086,W,0x7f8,0xFF
16.375999999999085,W,0x7f9,0xFF
16.383999999999084,W,0x7fa,0xFF
16.391999999999083,W,0x7fb,0xFF
16.399999999999082,W,0x7fc,0xFF
16.40799999999908,W,0x7fd,0xFF
16.41599999999908,W,0x7fe,0xFF
16.42399999999908,W,0x7ff,0xFF
16.43199999999908,W,0x800,0xFF
16.439999999999078,W,0x801,0xFF
16.447999999999077,W,0x802,0xFF
16.455999999999076,W,0x803,0xFF
16.463999999999075,W,0x804,0xFF
16.471999999999074,W,0x805,0xFF
16.479999999999073,W,0x806,0xFF
16.487999999999072,W,0x807,0xFF
16.49599999999907,W,0x808,0xFF
16.50399999999907,W,0x809,0xFF
16.51199999999907,W,0x80a,0xFF
16.51999999999907,W,0x80b,0xFF
16.527999999999068,W,0x80c,0xFF
16.535999999999067,W,0x80d,0xFF
16.543999999999066,W,0x80e,0xFF
16.551999999999065,W,0x80f,0xFF
16.559999999999064,W,0x810,0xFF
16.567999999999063,W,0x811,0xFF
16.575999999999063,W,0x812,0xFF
16.58399999999906,W,0x813,0xFF
16.59199999999906,W,0x814,0xFF
16.59999999999906,W,0x815,0xFF
16.60799999999906,W,0x816,0xFF
16.615999999999058,W,0x817,0xFF
16.623999999999057,W,0x818,0xFF
16.631999999999056,W,0x819,0xFF
16.639999999999056,W,0x81a,0xFF
16.647999999999055,W,0x81b,0xFF
16.655999999999054,W,0x81c,0xFF
16.663999999999053,W,0x81d,0xFF
16.671999999999052,W,0x81e,0xFF
16.67999999999905,W,0x81f,0xFF
16.68799999999905,W,0x820,0xFF
16.69599999999905,W,0x821,0xFF
16.70399999999905,W,0x822,0xFF
16.711999999999048,W,0x823,0xFF
16.719999999999047,W,0x824,0xFF
16.727999999999046,W,0x825,0xFF
16.735999999999045,W,0x826,0xFF
16.743999999999044,W,0x827,0xFF
16.751999999999043,W,0x828,0xFF
16.759999999999042,W,0x829,0xFF
16.76799999999904,W,0x82a,0xFF
16.77599999999904,W,0x82b,0xFF
16.78399999999904,W,0x82c,0xFF
16.79199999999904,W,0x82d,0xFF
16.799999999999038,W,0x82e,0xFF
16.807999999999037,W,0x82f,0xFF
16.815999999999036,W,0x830,0xFF
16.823999999999035,W,0x831,0xFF
16.831999999999034,W,0x832,0xFF
16.839999999999034,W,0x833,0xFF
16.847999999999033,W,0x834,0xFF
16.85599999999903,W,0x835,0xFF
16.86399999999903,W,0x836,0xFF
16.87199999999903,W,0x837,0xFF
16.87999999999903,W,0x838,0xFF
16.88799999999903,W,0x839,0xFF
16.895999999999027,W,0x83a,0xFF
16.903999999999026,W,0x83b,0xFF
16.911999999999026,W,0x83c,0xFF
16.919999999999025,W,0x83d,0xFF
16.927999999999024,W,0x83e,0xFF
16.935999999999023,W,0x83f,0xFF
16.943999999999022,W,0x840,0xFF
16.95199999999902,W,0x841,0xFF
16.95999999999902,W,0x842,0xFF
16.96799999999902,W,0x843,0xFF
16.97599999999902,W,0x844,0xFF
16.983999999999018,W,0x845,0xFF
16.991999999999017,W,0x846,0xFF
16.999999999999016,W,0x847,0xFF
17.007999999999015,W,0x848,0xFF
17.015999999999014,W,0x849,0xFF
17.023999999999013,W,0x84a,0xFF
17.031999999999012,W,0x84b,0xFF
17.03999999999901,W,0x84c,0xFF
17.04799999999901,W,0x84d,0xFF
17.05599999999901,W,0x84e,0xFF
17.06399999999901,W,0x84f,0xFF
17.071999999999008,W,0x850,0xFF
17.079999999999007,W,0x851,0xFF
17.087999999999006,W,0x852,0xFF
17.095999999999005,W,0x853,0xFF
17.103999999999004,W,0x854,0xFF
17.111999999999004,W,0x855,0xFF
17.119999999999003,W,0x856,0xFF
17.127999999999002,W,0x857,0xFF
17.135999999999,W,0x858,0xFF
17.143999999999,W,0x859,0xFF
17.151999999999,W,0x85a,0xFF
17.159999999999,W,0x85b,0xFF
17.167999999998997,W,0x85c,0xFF
17.175999999998997,W,0x85d,0xFF
17.183999999998996,W,0x85e,0xFF
17.191999999998995,W,0x85f,0xFF
17.199999999998994,W,0x860,0xFF
17.207999999998993,W,0x861,0xFF
17.215999999998992,W,0x862,0xFF
17.22399999999899,W,0x863,0xFF
17.23199999999899,W,0x864,0xFF
17.23999999999899,W,0x865,0xFF
17.24799999999899,W,0x866,0xFF
17.255999999998988,W,0x867,0xFF
17.263999999998987,W,0x868,0xFF
17.271999999998986,W,0x869,0xFF
17.279999999998985,W,0x86a,0xFF
17.287999999998984,W,0x86b,0xFF
17.295999999998983,W,0x86c,0xFF
17.303999999998982,W,0x86d,0xFF
17.31199999999898,W,0x86e,0xFF
17.31999999999898,W,0x86f,0xFF
17.32799999999898,W,0x870,0xFF
17.33599999999898,W,0x871,0xFF
17.343999999998978,W,0x872,0xFF
17.351999999998977,W,0x873,0xFF
17.359999999998976,W,0x874,0xFF
17.367999999998975,W,0x875,0xFF
17.375999999998974,W,0x876,0xFF
17.383999999998974,W,0x877,0xFF
17.391999999998973,W,0x878,0xFF
17.399999999998972,W,0x879,0xFF
17.40799999999897,W,0x87a,0xFF
17.41599999999897,W,0x87b,0xFF
17.42399999999897,W,0x87c,0xFF
17.43199999999897,W,0x87d,0xFF
17.439999999998967,W,0x87e,0xFF
17.447999999998967,W,0x87f,0xFF
17.455999999998966,W,0x880,0xFF
17.463999999998965,W,0x881,0xFF
17.471999999998964,W,0x882,0xFF
17.479999999998963,W,0x883,0xFF
17.487999999998962,W,0x884,0xFF
17.49599999999896,W,0x885,0xFF
17.50399999999896,W,0x886,0xFF
17.51199999999896,W,0x887,0xFF
17.51999999999896,W,0x888,0xFF
17.527999999998958,W,0x889,0xFF
17.535999999998957,W,0x88a,0xFF
17.543999999998956,W,0x88b,0xFF
17.551999999998955,W,0x88c,0xFF
17.559999999998954,W,0x88d,0xFF
17.567999999998953,W,0x88e,0xFF
17.575999999998952,W,0x88f,0xFF
17.58399999999895,W,0x890,0xFF
17.59199999999895,W,0x891,0xFF
17.59999999999895,W,0x892,0xFF
17.60799999999895,W,0x893,0xFF
17.615999999998948,W,0x894,0xFF
17.623999999998947,W,0x895,0xFF
17.631999999998946,W,0x896,0xFF
17.639999999998945,W,0x897,0xFF
17.647999999998945,W,0x898,0xFF
17.655999999998944,W,0x899,0xFF
17.663999999998943,W,0x89a,0xFF
17.671999999998942,W,0x89b,0xFF
17.67999999999894,W,0x89c,0xFF
17.68799999999894,W,0x89d,0xFF
17.69599999999894,W,0x89e,0xFF
17.70399999999894,W,0x89f,0xFF
17.711999999998937,W,0x8a0,0xFF
17.719999999998937,W,0x8a1,0xFF
17.727999999998936,W,0x8a2,0xFF
17.735999999998935,W,0x8a3,0xFF
17.743999999998934,W,0x8a4,0xFF
17.751999999998933,W,0x8a5,0xFF
17.759999999998932,W,0x8a6,0xFF
17.76799999999893,W,0x8a7,0xFF
17.77599999999893,W,0x8a8,0xFF
17.78399999999893,W,0x8a9,0xFF
17.79199999999893,W,0x8aa,0xFF
17.799999999998928,W,0x8ab,0xFF
17.807999999998927,W,0x8ac,0xFF
17.815999999998926,W,0x8ad,0xFF
17.823999999998925,W,0x8ae,0xFF
17.831999999998924,W,0x8af,0xFF
17.839999999998923,W,0x8b0,0xFF
17.847999999998923,W,0x8b1,0xFF
17.85599999999892,W,0x8b2,0xFF
17.86399999999892,W,0x8b3,0xFF
17.87199999999892,W,0x8b4,0xFF
17.87999999999892,W,0x8b5,0xFF
17.887999999998918,W,0x8b6,0xFF
17.895999999998917,W,0x8b7,0xFF
17.903999999998916,W,0x8b8,0xFF
17.911999999998915,W,0x8b9,0xFF
17.919999999998915,W,0x8ba,0xFF
17.927999999998914,W,0x8bb,0xFF
17.935999999998913,W,0x8bc,0xFF
17.943999999998912,W,0x8bd,0xFF
17.95199999999891,W,0x8be,0xFF
17.95999999999891,W,0x8bf,0xFF
17.96799999999891,W,0x8c0,0xFF
17.97599999999891,W,0x8c1,0xFF
17.983999999998908,W,0x8c2,0xFF
17.991999999998907,W,0x8c3,0xFF
17.999999999998906,W,0x8c4,0xFF
18.007999999998905,W,0x8c5,0xFF
18.015999999998904,W,0x8c6,0xFF
18.023999999998903,W,0x8c7,0xFF
18.031999999998902,W,0x8c8,0xFF
18.0399999999989,W,0x8c9,0xFF
18.0479999999989,W,0x8ca,0xFF
18.0559999999989,W,0x8cb,0xFF
18.0639999999989,W,0x8cc,0xFF
18.071999999998898,W,0x8cd,0xFF
18.079999999998897,W,0x8ce,0xFF
18.087999999998896,W,0x8cf,0xFF
18.095999999998895,W,0x8d0,0xFF
18.103999999998894,W,0x8d1,0xFF
18.111999999998893,W,0x8d2,0xFF
18.119999999998893,W,0x8d3,0xFF
18.12799999999889,W,0x8d4,0xFF
18.13599999999889,W,0x8d5,0xFF
18.14399999999889,W,0x8d6,0xFF
18.15199999999889,W,0x8d7,0xFF
18.159999999998888,W,0x8d8,0xFF
18.167999999998887,W,0x8d9,0xFF
18.175999999998886,W,0x8da,0xFF
18.183999999998885,W,0x8db,0xFF
18.191999999998885,W,0x8dc,0xFF
18.199999999998884,W,0x8dd,0xFF
18.207999999998883,W,0x8de,0xFF
18.215999999998882,W,0x8df,0xFF
18.22399999999888,W,0x8e0,0xFF
18.23199999999888,W,0x8e1,0xFF
18.23999999999888,W,0x8e2,0xFF
18.24799999999888,W,0x8e3,0xFF
18.255999999998878,W,0x8e4,0xFF
18.263999999998877,W,0x8e5,0xFF
18.271999999998876,W,0x8e6,0xFF
18.279999999998875,W,0x8e7,0xFF
18.287999999998874,W,0x8e8,0xFF
18.295999999998873,W,0x8e9,0xFF
18.303999999998872,W,0x8ea,0xFF
18.31199999999887,W,0x8eb,0xFF
18.31999999999887,W,0x8ec,0xFF
18.32799999999887,W,0x8ed,0xFF
18.33599999999887,W,0x8ee,0xFF
18.343999999998868,W,0x8ef,0xFF
